GuestID,PromoCode,Region,AllInclusive,PackageType,Age,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned,BookingYear,BookingMonth,BookingDayOfWeek,BookingIsWeekend,DaysSinceFirstBooking,RoomBuilding,RoomNumber,RoomSection,RoomFloor,RoomOnFloor,RoomPositionInBuilding,AgeKnown,RoomService_log,Dining_log,Retail_log,Spa_log,Entertainment_log,TotalSpend,TotalSpend_log,SpendCategories,RoomService_share,Dining_share,Retail_share,Spa_share,Entertainment_share,Region_PackageType,PromoCode_missing,Region_missing,AllInclusive_missing
569503,,Americas,0.0,Adventure,17.0,0.0,0,0,0,863,0,9292,5,233,Phone,Minor,Email,0,2024,2,5,1,405,F,536.0,S,5,36,0.283148441627047,1,0.0,0.0,0.0,6.761572768804055,0.0,863,6.761572768804055,1,0.0,0.0,0.0,1.0,0.0,Americas__Adventure,1,0,0
943510,,Americas,1.0,Relaxation,1.0,0.0,0,0,0,0,0,6574,4,227,TravelAgent,Minor,Instagram,1,2023,8,6,1,238,G,473.0,S,4,73,0.31386861313868614,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Relaxation,1,0,0
278669,,Americas,0.0,Relaxation,18.0,0.0,751,188,0,0,0,19,5,223,Phone,Minor,TripAdvisor,0,2023,4,6,1,112,G,122.0,S,1,22,0.0809555408095554,1,6.62273632394984,5.241747015059643,0.0,0.0,0.0,939,6.84587987526405,2,0.7997870074547391,0.20021299254526093,0.0,0.0,0.0,Americas__Relaxation,1,0,0
130847,PromoA,Americas,0.0,Relaxation,36.0,0.0,0,52,8,0,4160,1262,2,52,Phone,Middle,Instagram,0,2024,11,2,0,675,G,824.0,S,8,24,0.5467816854678168,1,0.0,3.970291913552122,2.1972245773362196,0.0,8.333510708982942,4220,8.347827345782498,3,0.0,0.012322274881516588,0.0018957345971563982,0.0,0.985781990521327,Americas__Relaxation,0,0,0
884940,PromoA,Americas,1.0,Relaxation,18.0,0.0,0,0,0,0,0,9258,3,335,TravelAgent,Minor,Friend,1,2024,9,3,0,627,G,175.0,P,1,75,0.11612475116124751,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Relaxation,0,0,0
181945,PromoB,Americas,1.0,Adventure,4.0,0.0,0,0,0,0,0,9308,4,353,TravelAgent,Minor,Google,1,2023,7,0,0,190,G,123.0,S,1,23,0.08161911081619111,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Adventure,0,0,0
231465,PromoB,Americas,0.0,Relaxation,,0.0,0,0,0,0,0,4252,2,239,Mobile,Minor,Facebook,0,2024,2,2,0,402,G,184.0,S,1,84,0.12209688122096882,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Relaxation,0,0,0
626350,,Americas,1.0,Wellness,26.0,0.0,0,0,0,0,0,8064,3,243,Corporate,Young,LinkedIn,1,2024,7,5,1,559,G,583.0,P,5,83,0.38686131386861317,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,1,0,0
730144,,Europe,0.0,Adventure,,0.0,0,225,0,301,4090,2957,1,63,Mobile,Middle,Google,0,2023,12,3,0,347,A,67.0,S,0,67,0.6261682242990654,0,0.0,5.420534999272286,0.0,5.71042701737487,8.316544717929398,4616,8.43750042250699,3,0.0,0.048743500866551125,0.0,0.06520797227036396,0.8860485268630849,Europe__Adventure,1,0,0
206372,PromoA,Americas,0.0,Relaxation,45.0,0.0,2,93,307,64,0,936,1,297,Phone,Middle,Radio,0,2024,2,2,0,402,F,1746.0,S,17,46,0.9223454833597464,1,1.0986122886681098,4.543294782270004,5.730099782973574,4.174387269895637,0.0,466,6.1463292576688975,4,0.004291845493562232,0.19957081545064378,0.6587982832618026,0.13733905579399142,0.0,Americas__Relaxation,0,0,0
834082,PromoA,Americas,0.0,Relaxation,36.0,0.0,0,222,0,18,872,2267,2,190,Mobile,Middle,Friend,0,2024,12,0,0,701,F,194.0,P,1,94,0.10248283148441627,1,0.0,5.407171771460119,0.0,2.9444389791664403,6.771935555839602,1112,7.014814351275545,3,0.0,0.19964028776978418,0.0,0.01618705035971223,0.7841726618705036,Americas__Relaxation,0,0,0
251976,PromoA,Americas,1.0,Adventure,4.0,0.0,0,0,0,0,0,3490,1,185,Corporate,Minor,Email,1,2024,8,4,0,593,G,636.0,P,6,36,0.42203052422030524,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Adventure,0,0,0
357723,PromoA,Europe,0.0,Relaxation,27.0,0.0,14327,1487,0,1,0,9597,2,78,Mobile,Young,Google,0,2023,7,6,1,203,,,,,,,1,9.569970943740548,7.305188215393037,0.0,0.6931471805599453,0.0,15815,9.668777364850452,3,0.9059121087575087,0.09402466013278533,0.0,6.323110970597533e-05,0.0,Europe__Relaxation,0,0,0
612672,PromoB,AsiaPacific,0.0,Relaxation,26.0,0.0,1178,7,0,7,0,3081,1,10,Mobile,Young,Friend,0,2023,10,5,1,279,F,743.0,P,7,43,0.3924986793449551,1,7.072421900537371,2.0794415416798357,0.0,2.0794415416798357,0.0,1192,7.084226422097916,3,0.988255033557047,0.00587248322147651,0.0,0.00587248322147651,0.0,AsiaPacific__Relaxation,0,0,0
269803,PromoA,AsiaPacific,0.0,Relaxation,32.0,0.0,1331,515,0,665,64,3731,4,43,Website,Middle,Yelp,0,2024,6,1,0,527,F,868.0,P,8,68,0.45853143159006865,1,7.194436851100335,6.246106765481563,0.0,6.501289670540389,4.174387269895637,2575,7.853993087224244,4,0.5168932038834951,0.2,0.0,0.258252427184466,0.024854368932038837,AsiaPacific__Relaxation,0,0,0
686722,PromoA,Europe,0.0,Relaxation,27.0,0.0,0,6,0,7786,0,9736,2,285,Phone,Young,YouTube,0,2023,6,0,0,169,C,250.0,P,2,50,0.7309941520467836,1,0.0,1.9459101490553132,0.0,8.960210955576986,0.0,7792,8.96098117384356,2,0.0,0.0007700205338809035,0.0,0.9992299794661191,0.0,Europe__Relaxation,0,0,0
828988,PromoA,Americas,1.0,Wellness,28.0,0.0,0,0,0,0,0,1811,5,140,TravelAgent,Young,TikTok,0,2024,7,5,1,573,G,1001.0,P,10,1,0.6642335766423357,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,0,0,0
637624,,AsiaPacific,1.0,Relaxation,42.0,0.0,0,0,0,0,0,2840,2,235,Corporate,Middle,Facebook,1,2023,8,3,0,221,F,712.0,S,7,12,0.3761225567881669,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,AsiaPacific__Relaxation,1,0,0
711836,,Europe,0.0,Adventure,33.0,0.0,0,3676,0,1743,1,5251,4,55,Phone,Middle,Google,1,2024,6,5,1,545,B,270.0,S,2,70,0.7648725212464589,1,0.0,8.209852481301272,0.0,7.463936604468925,0.6931471805599453,5420,8.598035579260339,3,0.0,0.6782287822878229,0.0,0.32158671586715865,0.00018450184501845018,Europe__Adventure,1,0,0
675934,PromoA,Europe,0.0,Relaxation,28.0,0.0,0,3627,0,31,3263,5305,1,204,Website,Young,Radio,0,2023,1,0,0,15,C,140.0,P,1,40,0.4093567251461988,1,0.0,8.196436811235028,0.0,3.4657359027997265,8.090708716083997,6921,8.84246002419529,3,0.0,0.5240572171651495,0.0,0.0044791215142320475,0.4714636613206184,Europe__Relaxation,0,0,0
870737,,Europe,0.0,Relaxation,42.0,0.0,3900,2174,0,10860,2564,2952,2,83,Phone,Middle,TripAdvisor,0,2023,1,0,0,22,C,95.0,S,0,95,0.2777777777777778,1,8.268988209506656,7.684783943522785,0.0,9.292933670280036,7.84971375760487,19498,9.878118461185586,4,0.20002051492460765,0.11149861524258899,0.0,0.5569802030977536,0.13150066673504976,Europe__Relaxation,1,0,0
649668,,Americas,0.0,Relaxation,18.0,0.0,207,0,0,1,827,580,1,176,Phone,Minor,Facebook,1,2023,10,1,0,282,E,386.0,P,3,86,0.6348684210526315,1,5.337538079701318,0.0,0.0,0.6931471805599453,6.71901315438526,1035,6.943122422819428,3,0.2,0.0,0.0,0.000966183574879227,0.7990338164251207,Americas__Relaxation,1,0,0
583512,,Europe,,Relaxation,16.0,0.0,0,1417,3,27,186,1420,5,125,Website,Minor,Instagram,1,2024,12,3,0,704,C,272.0,S,2,72,0.7953216374269005,1,0.0,7.257002707092073,1.3862943611198906,3.332204510175204,5.231108616854587,1633,7.3987862754199485,4,0.0,0.8677281077770974,0.001837109614206981,0.01653398652786283,0.11390079608083283,Europe__Relaxation,1,0,1
547128,,Americas,0.0,Relaxation,13.0,0.0,56,1706,15,0,23,6010,2,55,Phone,Minor,LinkedIn,0,2024,6,3,0,529,G,907.0,P,9,7,0.6018579960185799,1,4.04305126783455,7.442492722794441,2.772588722239781,0.0,3.1780538303479458,1800,7.496097345175956,4,0.03111111111111111,0.9477777777777778,0.008333333333333333,0.0,0.012777777777777779,Americas__Relaxation,1,0,0
273000,PromoA,Europe,1.0,Relaxation,26.0,0.0,0,0,0,0,0,6069,1,95,Corporate,Young,Google,1,2024,2,2,0,409,D,107.0,P,1,7,0.36769759450171824,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Europe__Relaxation,0,0,0
158230,,AsiaPacific,0.0,Adventure,4.0,0.0,0,0,0,0,0,3128,1,32,Phone,Minor,Billboard,1,2024,7,5,1,566,F,1387.0,P,13,87,0.7326994189117803,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,AsiaPacific__Adventure,1,0,0
695833,,Americas,1.0,Relaxation,,0.0,0,0,0,0,0,2754,3,16,Mobile,Minor,Friend,1,2024,8,5,1,587,G,98.0,S,0,98,0.0650298606502986,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Relaxation,1,0,0
167515,,Americas,1.0,Wellness,,0.0,0,0,0,0,0,2974,5,35,Corporate,,LinkedIn,1,2023,6,1,0,163,G,266.0,P,2,66,0.17650962176509621,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,1,0,0
963087,PromoB,Americas,0.0,Relaxation,40.0,0.0,2,147,0,1695,1147,3973,5,33,Corporate,Middle,Newspaper,0,2024,11,5,1,685,F,1526.0,P,15,26,0.8061278394083465,1,1.0986122886681098,4.997212273764115,0.0,7.4360278163518485,7.045776576879511,2991,8.003697339094368,4,0.0006686726847208291,0.04914744232698094,0.0,0.5667001003009027,0.3834837846873955,Americas__Relaxation,0,0,0
398012,,Europe,1.0,Adventure,36.0,0.0,0,0,0,0,0,5499,1,197,Phone,Middle,Google,1,2024,7,4,0,551,A,14.0,P,0,14,0.1308411214953271,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Europe__Adventure,1,0,0
141764,PromoA,Europe,,Adventure,26.0,0.0,1,4680,25,564,13,1764,4,318,Corporate,Young,Instagram,0,2024,2,5,1,419,B,277.0,P,2,77,0.7847025495750708,1,0.6931471805599453,8.45126704130007,3.258096538021482,6.336825731146441,2.6390573296152584,5283,8.572438665642215,5,0.0001892863903085368,0.8858603066439523,0.00473215975771342,0.10675752413401476,0.0024607230740109785,Europe__Adventure,0,0,1
768636,,Americas,1.0,Wellness,39.0,0.0,0,0,0,0,0,9054,5,309,Corporate,Middle,Email,1,2024,4,5,1,475,G,1394.0,P,13,94,0.9250165892501659,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,1,0,0
236912,PromoB,AsiaPacific,0.0,,,0.0,180,0,414,1181,0,7963,3,264,Website,Senior,Yelp,0,2024,10,4,0,649,F,1499.0,P,14,99,0.791864764923402,0,5.198497031265826,0.0,6.028278520230698,7.074963197966044,0.0,1775,7.4821189235521155,3,0.10140845070422536,0.0,0.2332394366197183,0.6653521126760563,0.0,AsiaPacific__UNK,0,0,0
804022,,AsiaPacific,1.0,Relaxation,34.0,0.0,0,0,0,0,0,137,1,179,TravelAgent,Middle,TikTok,1,2024,6,5,1,531,F,1696.0,P,16,96,0.895932382461701,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,AsiaPacific__Relaxation,1,0,0
451922,PromoB,Americas,0.0,Relaxation,30.0,0.0,8,752,0,0,687,2408,3,38,Mobile,Young,Instagram,1,2024,7,5,1,573,F,1789.0,S,17,89,0.9450607501320655,1,2.1972245773362196,6.6240652277998935,0.0,0.0,6.5337888379333435,1447,7.277938572945661,3,0.0055286800276434,0.5196959225984796,0.0,0.0,0.474775397373877,Americas__Relaxation,0,0,0
786179,PromoB,Europe,0.0,Relaxation,28.0,0.0,0,4780,1761,1,247,6296,5,213,Website,Young,Friend,1,2024,8,5,1,594,C,222.0,S,2,22,0.6491228070175439,1,0.0,8.472405008626103,7.474204806496124,0.6931471805599453,5.5134287461649825,6789,8.823206220552741,4,0.0,0.7040801296214465,0.25939019001325675,0.00014729709824716454,0.03638238326704964,Europe__Relaxation,0,0,0
524477,PromoB,Americas,0.0,Adventure,22.0,0.0,15,142,0,41,493,5000,5,85,Mobile,Young,Magazine,0,2024,2,1,0,401,F,140.0,S,1,40,0.07395668251452721,1,2.772588722239781,4.962844630259907,0.0,3.7376696182833684,6.202535517187923,691,6.539585955617669,4,0.02170767004341534,0.20549927641099855,0.0,0.059334298118668596,0.7134587554269175,Americas__Adventure,0,0,0
833206,PromoA,AsiaPacific,0.0,Relaxation,32.0,0.0,81,0,1363,0,0,7814,2,230,Phone,Middle,TV,1,2023,8,1,0,212,F,1708.0,S,17,8,0.9022715266772319,1,4.406719247264253,0.0,7.218176838403408,0.0,0.0,1444,7.275864600546533,2,0.05609418282548476,0.0,0.9439058171745153,0.0,0.0,AsiaPacific__Relaxation,0,0,0
710651,,Americas,1.0,Adventure,14.0,0.0,0,0,0,0,0,5832,4,159,Website,Minor,Friend,1,2024,7,1,0,548,G,952.0,S,9,52,0.6317186463171864,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Adventure,1,0,0
100463,PromoA,AsiaPacific,1.0,Relaxation,24.0,0.0,0,0,0,0,0,7792,4,276,Website,Young,Facebook,1,2024,8,6,1,602,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,AsiaPacific__Relaxation,0,0,0
835572,,Americas,1.0,Wellness,28.0,0.0,0,0,0,0,0,3669,5,114,Phone,Young,Instagram,1,2024,12,5,1,713,G,402.0,P,4,2,0.2667551426675514,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,1,0,0
287849,PromoA,Americas,1.0,Wellness,23.0,0.0,0,0,0,0,0,2728,2,346,Website,Young,YouTube,1,2024,8,5,1,594,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,0,0,0
185077,,AsiaPacific,,Relaxation,24.0,0.0,2538,0,61,0,0,5100,1,231,Website,Young,YouTube,0,2024,12,4,0,726,F,448.0,P,4,48,0.23666138404648707,1,7.839525581704678,0.0,4.127134385045092,0.0,0.0,2599,7.8632667240095735,2,0.9765294343978453,0.0,0.023470565602154676,0.0,0.0,AsiaPacific__Relaxation,1,0,1
909511,,Americas,0.0,Wellness,18.0,0.0,0,2,1513,0,0,2880,5,142,Corporate,Minor,Google,1,2024,8,5,1,601,F,836.0,S,8,36,0.4416270470153196,1,0.0,1.0986122886681098,7.322510433997394,0.0,0.0,1515,7.323830566202317,2,0.0,0.0013201320132013201,0.9986798679867986,0.0,0.0,Americas__Wellness,1,0,0
817931,PromoB,Americas,0.0,Relaxation,48.0,0.0,719,1,65,0,24,116,5,223,Phone,Senior,Friend,0,2024,6,5,1,538,G,1.0,S,0,1,0.0006635700066357001,1,6.579251212010101,0.6931471805599453,4.189654742026425,0.0,3.2188758248682006,809,6.697034247666484,4,0.8887515451174289,0.0012360939431396785,0.08034610630407911,0.0,0.029666254635352288,Americas__Relaxation,0,0,0
840724,PromoB,Americas,,Relaxation,21.0,0.0,1961,96,0,54,40,5115,5,66,Mobile,Young,TripAdvisor,0,2023,12,6,1,350,F,1060.0,P,10,60,0.5599577390385632,1,7.581719640125308,4.574710978503383,0.0,4.007333185232471,3.713572066704308,2151,7.674152921281675,4,0.9116689911668991,0.044630404463040445,0.0,0.02510460251046025,0.018596001859600187,Americas__Relaxation,0,0,1
781181,,AsiaPacific,0.0,Adventure,18.0,0.0,1874,0,260,0,0,9655,5,86,Phone,Minor,Yelp,0,2023,12,2,0,339,E,184.0,S,1,84,0.3026315789473684,1,7.536363938404511,0.0,5.564520407322694,0.0,0.0,2134,7.666221925662725,2,0.8781630740393627,0.0,0.1218369259606373,0.0,0.0,AsiaPacific__Adventure,1,0,0
207777,PromoB,AsiaPacific,1.0,Relaxation,20.0,,0,0,0,0,0,9705,3,101,Website,Young,TripAdvisor,1,2024,5,3,0,494,F,520.0,P,5,20,0.27469624933967246,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,AsiaPacific__Relaxation,0,0,0
335180,,Americas,0.0,Relaxation,17.0,0.0,3,83,927,0,1,3424,4,220,TravelAgent,Minor,Facebook,1,2024,1,5,1,377,G,657.0,P,6,57,0.4359654943596549,1,1.3862943611198906,4.430816798843313,6.833031732786201,0.0,0.6931471805599453,1014,6.922643891475888,4,0.0029585798816568047,0.08185404339250493,0.9142011834319527,0.0,0.0009861932938856016,Americas__Relaxation,1,0,0
143770,,Europe,1.0,Adventure,45.0,0.0,0,0,0,0,0,9151,1,1,TravelAgent,Middle,Instagram,1,2024,4,2,0,465,B,270.0,P,2,70,0.7648725212464589,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Europe__Adventure,1,0,0
638116,PromoA,Americas,1.0,Wellness,24.0,0.0,0,0,0,0,0,3388,1,242,Mobile,Young,Yelp,0,2023,5,4,0,138,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,0,0,0
186648,,Europe,0.0,Relaxation,,0.0,0,759,0,981,2054,3932,5,69,Corporate,Young,Friend,0,2024,11,3,0,690,E,16.0,S,0,16,0.02631578947368421,0,0.0,6.633318433280377,0.0,6.889591308354466,7.628031126930335,3794,8.24143968982973,3,0.0,0.2000527148128624,0.0,0.25856615709014236,0.5413811280969952,Europe__Relaxation,1,0,0
190507,,,0.0,Relaxation,43.0,0.0,1944,17,657,0,0,211,3,351,Mobile,Middle,TV,1,2024,8,3,0,599,F,1435.0,P,14,35,0.7580559957739038,1,7.573017256052546,2.8903717578961645,6.489204931325317,0.0,0.0,2618,7.870547844507712,3,0.7425515660809778,0.006493506493506494,0.2509549274255157,0.0,0.0,UNK__Relaxation,1,1,0
133334,PromoB,Americas,0.0,Relaxation,26.0,0.0,0,2811,957,0,87,6832,5,179,Mobile,Young,Facebook,1,2024,1,2,0,367,G,11.0,P,0,11,0.0072992700729927005,1,0.0,7.941651252930556,6.86484777797086,0.0,4.477336814478207,3855,8.257385655730436,3,0.0,0.7291828793774319,0.2482490272373541,0.0,0.022568093385214007,Americas__Relaxation,0,0,0
698272,PromoA,AsiaPacific,0.0,Relaxation,22.0,0.0,28,420,36,6011,3,1808,4,298,Mobile,Young,Instagram,0,2023,2,1,0,51,D,13.0,S,0,13,0.044673539518900345,1,3.367295829986474,6.042632833682381,3.6109179126442243,8.701512750872865,1.3862943611198906,6498,8.77940359789435,5,0.0043090181594336715,0.06463527239150507,0.00554016620498615,0.925053862726993,0.0004616805170821791,AsiaPacific__Relaxation,0,0,0
439193,PromoA,Europe,0.0,Relaxation,25.0,0.0,0,4612,0,2585,1919,3033,3,188,Phone,Young,Instagram,0,2024,1,4,0,369,C,220.0,P,2,20,0.6432748538011696,1,0.0,8.43663368355782,0.0,7.857867559331803,7.560080465021827,9116,9.117896081584902,3,0.0,0.5059236507240018,0.0,0.28356735410267664,0.21050899517332164,Europe__Relaxation,0,0,0
756423,PromoB,Europe,0.0,Adventure,49.0,0.0,0,2808,1083,110,1132,6817,1,65,Mobile,Senior,Email,0,2024,2,1,0,408,B,331.0,S,3,31,0.9376770538243626,1,0.0,7.940583827104244,6.988413181999592,4.709530201312334,7.0326242610280065,5133,8.543640361431086,4,0.0,0.5470485096434834,0.21098772647574518,0.02142996298460939,0.2205338008961621,Europe__Adventure,0,0,0
946202,PromoA,Americas,0.0,Relaxation,22.0,0.0,269,0,137,671,269,557,2,68,Mobile,Young,Facebook,0,2024,4,4,0,460,G,419.0,S,4,19,0.2780358327803583,1,5.598421958998375,0.0,4.927253685157205,6.51025834052315,5.598421958998375,1346,7.205635176410364,4,0.199851411589896,0.0,0.10178306092124814,0.4985141158989599,0.199851411589896,Americas__Relaxation,0,0,0
822205,,Americas,1.0,Adventure,15.0,0.0,0,0,0,0,0,9506,3,268,Mobile,Minor,Instagram,1,2023,7,0,0,183,G,1424.0,S,14,24,0.9449236894492369,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Adventure,1,0,0
582646,,Americas,1.0,Relaxation,12.0,0.0,0,0,0,0,0,2490,5,94,Mobile,Minor,Email,1,2024,7,6,1,553,G,943.0,S,9,43,0.6257465162574651,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Relaxation,1,0,0
553424,PromoB,Americas,1.0,Wellness,,0.0,0,0,0,0,0,516,3,293,TravelAgent,,Google,0,2024,5,4,0,488,G,444.0,P,4,44,0.29462508294625084,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,0,0,0
220328,,Americas,0.0,Relaxation,18.0,0.0,0,288,35,0,435,4923,2,85,Mobile,Minor,Google,0,2024,4,0,0,463,F,1143.0,P,11,43,0.6038034865293186,1,0.0,5.666426688112432,3.58351893845611,0.0,6.077642243349034,758,6.63200177739563,3,0.0,0.37994722955145116,0.04617414248021108,0.0,0.5738786279683378,Americas__Relaxation,1,0,0
843178,,Europe,1.0,Adventure,33.0,0.0,0,0,0,0,0,3162,1,182,Mobile,Middle,Friend,1,2024,8,5,1,594,C,249.0,S,2,49,0.7280701754385965,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Europe__Adventure,1,0,0
933842,,Americas,1.0,Wellness,1.0,0.0,0,0,0,0,0,9239,5,225,Corporate,Minor,Google,1,2024,8,6,1,602,G,1476.0,S,14,76,0.9794293297942933,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Wellness,1,0,0
956741,PromoA,Americas,0.0,Relaxation,20.0,0.0,1,760,196,21,0,8285,2,188,TravelAgent,Young,Friend,0,2024,2,1,0,422,G,554.0,S,5,54,0.3676177836761778,1,0.6931471805599453,6.634633357861686,5.2832037287379885,3.091042453358316,0.0,978,6.88653164253051,4,0.0010224948875255625,0.7770961145194274,0.20040899795501022,0.02147239263803681,0.0,Americas__Relaxation,0,0,0
987203,PromoB,Europe,1.0,Relaxation,32.0,0.0,0,0,0,0,0,672,5,8,Mobile,Middle,Yelp,1,2024,1,1,0,373,B,161.0,S,1,61,0.45609065155807366,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Europe__Relaxation,0,0,0
927922,,AsiaPacific,1.0,Relaxation,13.0,0.0,0,0,0,0,0,6054,1,293,Mobile,Minor,TikTok,1,2024,7,5,1,573,F,859.0,P,8,59,0.4537770734284205,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,AsiaPacific__Relaxation,1,0,0
934449,,Americas,0.0,Relaxation,18.0,0.0,711,12,0,83,0,9619,2,160,Phone,Minor,Facebook,1,2024,1,6,1,378,F,1461.0,S,14,61,0.7717908082408875,1,6.568077911411976,2.5649493574615367,0.0,4.430816798843313,0.0,806,6.693323668269949,3,0.8821339950372209,0.01488833746898263,0.0,0.10297766749379653,0.0,Americas__Relaxation,1,0,0
898761,,AsiaPacific,1.0,Relaxation,18.0,0.0,0,0,0,0,0,799,3,147,Website,Minor,Radio,1,2024,4,5,1,468,F,1477.0,S,14,77,0.780243000528262,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,AsiaPacific__Relaxation,1,0,0
246076,,Europe,0.0,Relaxation,28.0,0.0,1004,2423,0,0,17,8875,4,266,Website,Young,Email,1,2024,10,6,1,644,C,319.0,S,3,19,0.9327485380116959,1,6.912742820493176,7.793174347189205,0.0,0.0,2.8903717578961645,3444,8.144679183447758,3,0.29152148664343785,0.7035423925667829,0.0,0.0,0.004936120789779327,Europe__Relaxation,1,0,0
384864,PromoA,Europe,0.0,Relaxation,64.0,,0,1770,0,4111,180,2331,4,325,TravelAgent,Elderly,Friend,0,2024,1,4,0,369,B,340.0,S,3,40,0.9631728045325779,1,0.0,7.479299637782834,0.0,8.321664807135,5.198497031265826,6061,8.709795057617749,3,0.0,0.2920310179838311,0.0,0.6782709123906946,0.029698069625474343,Europe__Relaxation,0,0,0
708846,,Europe,0.0,Adventure,37.0,0.0,1018,2065,1650,356,1,4839,5,193,TravelAgent,Middle,Google,1,2024,7,1,0,548,D,94.0,P,0,94,0.3230240549828179,1,6.926577033222725,7.633369649679584,7.409136443920128,5.877735781779639,0.6931471805599453,5090,8.535229553902337,5,0.2,0.4056974459724951,0.3241650294695481,0.06994106090373281,0.00019646365422396856,Europe__Adventure,1,0,0
945911,,Americas,0.0,Relaxation,26.0,0.0,485,8,3958,0,0,7780,3,333,Corporate,Young,Radio,1,2024,6,3,0,529,G,1277.0,P,12,77,0.847378898473789,1,6.186208623900494,2.1972245773362196,8.28374674710613,0.0,0.0,4451,8.401108712395436,3,0.10896427769040665,0.001797348910357223,0.8892383733992362,0.0,0.0,Americas__Relaxation,1,0,0
317720,PromoA,AsiaPacific,0.0,Relaxation,23.0,0.0,821,0,863,664,0,2083,3,325,Mobile,Young,LinkedIn,0,2024,6,2,0,521,E,360.0,P,3,60,0.5921052631578947,1,6.71174039505618,0.0,6.761572768804055,6.499787040655854,0.0,2348,7.761744984658913,3,0.34965928449744466,0.0,0.36754684838160134,0.282793867120954,0.0,AsiaPacific__Relaxation,0,0,0
327704,,Americas,0.0,Adventure,,0.0,0,0,0,0,0,9381,4,321,TravelAgent,,Google,1,2023,1,5,1,13,F,1411.0,P,14,11,0.745377707342842,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Americas__Adventure,1,0,0
172449,,AsiaPacific,0.0,Relaxation,28.0,,42,1116,0,0,0,9935,4,233,TravelAgent,Young,Google,1,2024,2,2,0,423,,,,,,,1,3.7612001156935624,7.018401799069201,0.0,0.0,0.0,1158,7.055312843339752,2,0.03626943005181347,0.9637305699481865,0.0,0.0,0.0,AsiaPacific__Relaxation,1,0,0
