GuestID,PromoCode,Region,AllInclusive,PackageType,Age,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned,BookingYear,BookingMonth,BookingDayOfWeek,BookingIsWeekend,DaysSinceFirstBooking,RoomBuilding,RoomNumber,RoomSection,AgeKnown,RoomService_log,Dining_log,Retail_log,Spa_log,Entertainment_log,TotalSpend,TotalSpend_log,SpendCategories,PromoCode_missing,Region_missing,AllInclusive_missing
412283,,Americas,0.0,Adventure,,0.0,0,0,0,0,0,5677,3,164,Corporate,Minor,Facebook,1,2023,1,1,0,9,G,655.0,P,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
571208,PromoA,AsiaPacific,0.0,Relaxation,20.0,0.0,685,0,1750,990,0,3271,3,108,Phone,Young,Email,1,2024,7,5,1,559,F,9.0,P,1,6.530877627725885,0.0,7.467942332285852,6.898714534329988,0.0,3425,8.139148678884066,3,0,0,0
329744,,Americas,0.0,Relaxation,,0.0,139,0,1,152,354,9451,4,317,Corporate,Young,TikTok,1,2023,8,5,1,230,F,133.0,S,0,4.941642422609304,0.0,0.6931471805599453,5.030437921392435,5.872117789475416,646,6.472346294500901,4,1,0,0
991697,,Europe,0.0,Adventure,42.0,0.0,0,5436,0,471,109,8025,3,107,Website,Middle,TikTok,1,2024,1,4,0,376,B,294.0,P,1,0.0,8.600982717145921,0.0,6.156978985585555,4.700480365792417,6016,8.702344075220351,3,1,0,0
948264,,Europe,1.0,Adventure,18.0,0.0,0,0,0,0,0,4830,2,187,Corporate,Minor,Twitter,1,2023,6,2,0,164,B,19.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
484266,PromoB,Americas,0.0,Relaxation,22.0,0.0,9,201,795,0,0,3287,4,353,TravelAgent,Young,Instagram,1,2024,8,5,1,601,F,81.0,S,1,2.302585092994046,5.308267697401205,6.679599185844383,0.0,0.0,1005,6.913737350659685,3,0,0,0
748276,,AsiaPacific,1.0,Relaxation,,0.0,0,0,0,0,0,3393,4,290,TravelAgent,,Email,1,2024,12,5,1,713,F,109.0,S,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
924395,PromoB,Europe,0.0,Relaxation,38.0,0.0,0,93,0,0,7303,8280,4,171,Phone,Middle,LinkedIn,0,2023,7,5,1,195,D,147.0,S,1,0.0,4.543294782270004,0.0,0.0,8.896177422274805,7396,8.908829791587868,2,0,0,0
347030,PromoA,Americas,0.0,Wellness,,,0,440,0,0,334,5392,1,117,Corporate,,Facebook,0,2023,6,1,0,177,,,,0,0.0,6.089044875446846,0.0,0.0,5.814130531825066,774,6.652863029353347,2,0,0,0
387892,PromoA,Europe,0.0,Relaxation,64.0,0.0,0,1737,11,401,752,979,3,139,TravelAgent,Elderly,Yelp,0,2024,7,1,0,569,B,19.0,S,1,0.0,7.460490305825338,2.4849066497880004,5.996452088619021,6.6240652277998935,2901,7.973155433444133,4,0,0,0
871090,PromoA,Europe,0.0,Relaxation,30.0,0.0,0,5225,0,8,1933,2079,2,64,Website,Young,Friend,0,2024,7,5,1,573,C,42.0,P,1,0.0,8.561401446080557,0.0,2.1972245773362196,7.56734567601324,7166,8.877242435993919,3,0,0,0
104580,,AsiaPacific,0.0,Relaxation,25.0,0.0,1956,0,161,239,28,4624,3,0,TravelAgent,Young,Google,0,2024,1,1,0,380,D,151.0,P,1,7.579167967396076,0.0,5.087596335232384,5.480638923341991,3.367295829986474,2384,7.776954403322442,4,1,0,0
783762,PromoB,Europe,0.0,Relaxation,32.0,0.0,1,1146,0,50,34,5514,5,319,Phone,Middle,Twitter,0,2023,6,4,0,173,A,97.0,P,1,0.6931471805599453,7.044905117129371,0.0,3.9318256327243257,3.5553480614894135,1231,7.116394144093465,4,0,0,0
955507,,Americas,0.0,Wellness,18.0,0.0,87,41,483,0,0,3510,1,255,Phone,Minor,Magazine,0,2024,8,2,0,605,F,1777.0,S,1,4.477336814478207,3.7376696182833684,6.182084906716632,0.0,0.0,611,6.416732282512326,3,1,0,0
801552,PromoB,Americas,0.0,Relaxation,19.0,0.0,0,714,2,0,0,344,4,244,Corporate,Young,Google,0,2023,7,0,0,190,,,,1,0.0,6.5722825426940075,1.0986122886681098,0.0,0.0,716,6.57507584059962,2,0,0,0
471943,,Europe,1.0,Relaxation,14.0,0.0,0,0,0,0,0,4862,5,17,Mobile,Minor,TripAdvisor,1,2024,10,2,0,647,D,288.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
648033,PromoA,Americas,0.0,Relaxation,30.0,0.0,3,0,880,0,40,5289,4,278,Corporate,Young,TripAdvisor,0,2023,2,0,0,57,F,484.0,P,1,1.3862943611198906,0.0,6.78105762593618,0.0,3.713572066704308,923,6.828712071641684,3,0,0,0
948445,,AsiaPacific,0.0,Adventure,48.0,,824,2,830,298,0,6780,3,233,TravelAgent,Senior,Yelp,0,2024,3,6,1,448,D,107.0,S,1,6.715383386334681,1.0986122886681098,6.7226297948554485,5.700443573390687,0.0,1954,7.578145472419466,4,1,0,0
126706,,Europe,1.0,Relaxation,29.0,0.0,0,0,0,0,0,6993,5,144,Phone,Young,Email,0,2024,2,0,0,421,E,315.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
526829,PromoA,Americas,0.0,Adventure,18.0,0.0,1,5,305,347,0,9464,5,354,Corporate,Minor,Google,0,2024,1,0,0,365,F,1605.0,P,1,0.6931471805599453,1.791759469228055,5.723585101952381,5.8522024797744745,0.0,658,6.490723534502507,4,0,0,0
814138,,AsiaPacific,1.0,Relaxation,45.0,0.0,0,0,0,0,0,7205,5,133,TravelAgent,Middle,Facebook,1,2024,8,0,0,589,F,5.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
939012,PromoA,Americas,0.0,Relaxation,20.0,,189,215,0,541,0,4053,5,144,Corporate,Young,TripAdvisor,0,2024,7,4,0,551,G,104.0,S,1,5.247024072160486,5.375278407684165,0.0,6.295266001439646,0.0,945,6.852242569051878,3,0,0,0
818357,,Americas,1.0,Wellness,,0.0,0,0,0,0,0,9523,3,304,Website,Young,Billboard,1,2024,12,6,1,700,G,3.0,P,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
861712,PromoB,Americas,0.0,Relaxation,31.0,0.0,1,0,7,0,2,1003,1,304,Phone,Middle,Google,1,2024,7,5,1,573,G,937.0,P,1,0.6931471805599453,0.0,2.0794415416798357,0.0,1.0986122886681098,10,2.3978952727983707,3,0,0,0
495100,,Americas,0.0,Relaxation,19.0,0.0,72,5,0,342,188,7681,4,70,Phone,Young,Friend,1,2024,8,6,1,595,F,198.0,P,1,4.290459441148391,1.791759469228055,0.0,5.8377304471659395,5.241747015059643,607,6.410174881966167,4,1,0,0
144759,PromoB,Americas,1.0,Relaxation,15.0,0.0,0,0,0,0,0,8350,4,293,TravelAgent,Minor,TripAdvisor,0,2023,2,0,0,36,G,154.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
323239,PromoA,AsiaPacific,1.0,Relaxation,,0.0,0,0,0,0,0,9037,4,59,Corporate,,Friend,1,2024,12,0,0,708,F,774.0,P,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
564249,,Europe,1.0,Relaxation,31.0,0.0,0,0,0,0,0,7053,1,236,Corporate,Middle,Facebook,1,2023,5,5,1,146,A,43.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
762619,,AsiaPacific,1.0,Relaxation,29.0,0.0,0,0,0,0,0,9071,1,161,TravelAgent,Young,Google,1,2023,2,5,1,55,F,1362.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
178472,PromoA,Americas,0.0,Adventure,36.0,0.0,695,232,232,0,0,2865,3,256,Phone,Middle,Google,0,2024,3,1,0,450,F,1366.0,P,1,6.54534966033442,5.4510384535657,5.4510384535657,0.0,0.0,1159,7.05617528410041,3,0,0,0
538062,PromoB,AsiaPacific,0.0,Adventure,54.0,0.0,433,0,867,19,1,1535,3,17,Mobile,Senior,TV,0,2024,12,1,0,709,F,926.0,P,1,6.073044534100405,0.0,6.7661917146603505,2.995732273553991,0.6931471805599453,1320,7.186144304522325,4,0,0,0
720762,,Americas,0.0,Relaxation,55.0,0.0,53,790,37,0,0,1623,3,201,Phone,Senior,Instagram,1,2024,7,1,0,569,F,108.0,S,1,3.9889840465642745,6.673297967767654,3.6375861597263857,0.0,0.0,880,6.78105762593618,3,1,0,0
692559,PromoB,Europe,0.0,Adventure,25.0,0.0,140,4451,0,0,2050,9739,4,326,TravelAgent,Young,Instagram,1,2023,8,0,0,239,B,231.0,S,1,4.948759890378168,8.401108712395436,0.0,0.0,7.62608275807238,6641,8.801168401936692,3,0,0,0
751085,,AsiaPacific,,Relaxation,49.0,,0,0,0,0,0,1095,1,176,Phone,Senior,Instagram,1,2024,10,0,0,652,F,570.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,1
577748,,Americas,0.0,Adventure,14.0,0.0,0,379,14,692,809,4141,3,278,TravelAgent,Minor,Friend,0,2024,7,3,0,557,F,591.0,P,1,0.0,5.940171252720432,2.70805020110221,6.541029999189903,6.697034247666484,1894,7.546974117516527,4,1,0,0
286442,,Europe,0.0,Relaxation,71.0,1.0,0,0,0,0,0,1389,3,102,Phone,Elderly,Instagram,1,2024,1,0,0,365,B,29.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
795895,,Americas,0.0,Relaxation,15.0,0.0,0,785,0,0,0,1783,1,323,Corporate,Minor,Magazine,1,2023,12,0,0,351,F,455.0,S,1,0.0,6.666956792429207,0.0,0.0,0.0,785,6.666956792429207,1,1,0,0
956716,PromoA,Americas,1.0,Wellness,20.0,0.0,0,0,0,0,0,9045,2,238,Mobile,Young,Friend,0,2024,4,3,0,459,G,89.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
121381,,AsiaPacific,1.0,Wellness,,0.0,0,0,0,0,0,9126,1,243,TravelAgent,,TikTok,1,2023,2,4,0,54,F,1002.0,S,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
583183,PromoB,Americas,1.0,Relaxation,37.0,0.0,0,0,0,0,0,5608,5,115,Mobile,Middle,Instagram,0,2024,7,4,0,565,G,1488.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
100373,,AsiaPacific,0.0,Relaxation,10.0,0.0,0,0,0,0,0,9211,4,352,Website,Minor,Podcast,1,2024,7,3,0,550,F,262.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
325097,PromoB,,0.0,Relaxation,8.0,0.0,0,0,0,0,0,1915,5,78,Phone,Minor,Facebook,0,2024,8,2,0,605,G,1438.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0
811257,,Americas,1.0,Relaxation,20.0,0.0,0,0,0,0,0,3447,4,336,TravelAgent,Young,Facebook,1,2024,12,4,0,726,G,887.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
553415,PromoA,AsiaPacific,,Relaxation,20.0,0.0,0,0,0,0,0,9610,3,149,Website,Young,Facebook,1,2023,2,6,1,56,F,1509.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1
301011,,Americas,0.0,Relaxation,9.0,0.0,0,0,0,0,0,2726,2,320,TravelAgent,Minor,TripAdvisor,1,2024,11,0,0,680,G,1313.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
807699,PromoA,Europe,0.0,Adventure,49.0,0.0,2025,7167,0,2456,47,443,5,247,Website,Senior,Google,1,2023,2,3,0,53,C,144.0,S,1,7.613818684808629,8.877381954654766,0.0,7.806696372521179,3.871201010907891,11695,9.36700218198956,4,0,0,0
147345,PromoB,Europe,0.0,Adventure,43.0,0.0,0,9923,660,10,266,8426,5,38,Mobile,Middle,Google,1,2024,1,6,1,385,B,86.0,P,1,0.0,9.202711344811691,6.493753839851686,2.3978952727983707,5.58724865840025,10859,9.292841593487926,4,0,0,0
471255,,Europe,0.0,Adventure,,0.0,14,6777,81,604,2936,4011,2,109,Corporate,Middle,TV,0,2024,8,0,0,582,B,138.0,P,0,2.70805020110221,8.821437352166997,4.406719247264253,6.405228458030842,7.98514393119862,10412,9.250810304529896,5,1,0,0
507833,,Americas,0.0,Relaxation,30.0,0.0,1,797,0,10,0,1854,4,338,Corporate,Young,Facebook,1,2023,8,1,0,219,G,750.0,S,1,0.6931471805599453,6.682108597449809,0.0,2.3978952727983707,0.0,808,6.695798917058491,3,1,0,0
729152,,Americas,0.0,Adventure,25.0,0.0,0,0,1,735,25,8437,1,113,Phone,Young,TV,0,2024,1,5,1,384,F,356.0,S,1,0.0,0.0,0.6931471805599453,6.601230118728877,3.258096538021482,761,6.635946555686647,3,1,0,0
770481,,AsiaPacific,0.0,Relaxation,16.0,0.0,1032,0,267,0,0,7969,3,326,Mobile,Minor,Twitter,0,2023,8,6,1,238,E,580.0,S,1,6.940222469119639,0.0,5.5909869805108565,0.0,0.0,1299,7.170119543449628,2,1,0,0
455047,,AsiaPacific,1.0,,,0.0,0,0,0,0,0,3800,3,177,Website,,TripAdvisor,1,2024,2,5,1,419,F,247.0,S,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
516833,PromoA,Americas,,Relaxation,24.0,0.0,185,173,478,29,0,2165,3,28,Mobile,Young,Instagram,1,2023,8,4,0,222,F,1510.0,P,1,5.225746673713202,5.159055299214529,6.171700597410915,3.4011973816621555,0.0,865,6.763884908562435,4,0,0,1
808991,,Americas,0.0,Relaxation,28.0,0.0,0,292,1039,455,489,4576,3,56,Mobile,Young,Email,0,2023,1,5,1,27,G,978.0,P,1,0.0,5.680172609017068,6.946975992135418,6.1224928095143865,6.194405391104672,2275,7.730174795246222,4,1,0,0
241532,PromoB,Americas,0.0,,21.0,0.0,1,0,143,558,1,8986,5,126,Mobile,Young,Facebook,0,2024,9,1,0,625,F,969.0,S,1,0.6931471805599453,0.0,4.969813299576001,6.326149473155099,0.6931471805599453,703,6.556778356158042,4,0,0,0
152504,,AsiaPacific,0.0,Relaxation,23.0,0.0,24,1,1264,0,0,8310,5,69,Website,Young,Google,1,2023,1,5,1,6,F,642.0,S,1,3.2188758248682006,0.6931471805599453,7.142827401161621,0.0,0.0,1289,7.162397497355718,3,1,0,0
546387,PromoB,Americas,0.0,Relaxation,25.0,0.0,131,186,408,196,9,4194,4,155,Phone,Young,Instagram,0,2024,10,2,0,640,F,1633.0,P,1,4.882801922586371,5.231108616854587,6.013715156042802,5.2832037287379885,2.302585092994046,930,6.836259277277067,5,0,0,0
106363,,Americas,0.0,Relaxation,61.0,0.0,1215,32,0,0,362,789,2,324,Mobile,Elderly,TripAdvisor,0,2023,1,3,0,25,E,118.0,S,1,7.103322062526113,3.4965075614664802,0.0,0.0,5.8944028342648505,1609,7.383989457978509,3,1,0,0
644903,,Europe,0.0,Adventure,42.0,0.0,0,1209,0,1026,636,7657,4,217,Website,Middle,Facebook,0,2023,7,6,1,203,B,105.0,P,1,0.0,7.098375638590786,0.0,6.934397209928558,6.456769655572163,2871,7.962763930168115,3,1,0,0
726905,PromoB,Americas,1.0,Relaxation,20.0,0.0,0,0,0,0,0,3799,4,312,Mobile,Young,Facebook,0,2024,9,2,0,612,G,878.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
225053,PromoA,Americas,1.0,Relaxation,24.0,0.0,0,0,0,0,0,2935,3,176,Mobile,Young,Magazine,0,2024,6,1,0,534,G,506.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
874456,PromoA,Europe,0.0,Relaxation,51.0,0.0,0,1949,0,2549,39,2705,4,285,Phone,Senior,TikTok,0,2023,2,1,0,51,,,,1,0.0,7.575584651557793,0.0,7.843848638152472,3.6888794541139363,4537,8.420241665339788,3,0,0,0
108267,,Americas,,Relaxation,3.0,0.0,0,0,0,0,0,7950,1,224,TravelAgent,Minor,YouTube,1,2024,7,5,1,552,G,845.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,1
310257,PromoA,Americas,1.0,Relaxation,2.0,0.0,0,0,0,0,0,5201,3,163,Mobile,Minor,Friend,0,2023,5,3,0,144,G,440.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
698391,PromoA,AsiaPacific,0.0,Relaxation,,1.0,714,450,208,0,44,7246,1,57,Corporate,Young,Google,0,2023,7,3,0,207,F,334.0,P,0,6.5722825426940075,6.111467339502679,5.342334251964811,0.0,3.8066624897703196,1416,7.256297239690681,4,0,0,0
499982,PromoB,Americas,0.0,Adventure,19.0,0.0,720,2,241,241,0,2466,5,308,Phone,Young,TripAdvisor,0,2023,2,1,0,44,F,1723.0,S,1,6.580639137284949,1.0986122886681098,5.488937726156687,5.488937726156687,0.0,1204,7.094234845924755,4,0,0,0
451969,,Americas,0.0,Relaxation,17.0,0.0,21,0,690,260,5,8330,1,116,Phone,Minor,TV,0,2024,4,1,0,478,E,105.0,S,1,3.091042453358316,0.0,6.53813982376767,5.564520407322694,1.791759469228055,976,6.884486652042782,4,1,0,0
198551,,AsiaPacific,1.0,Relaxation,35.0,0.0,0,0,0,0,0,2459,1,309,Website,Middle,Google,1,2023,8,0,0,232,F,52.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
993598,,Americas,1.0,Relaxation,20.0,0.0,0,0,0,0,0,1225,3,12,Website,Young,Facebook,1,2024,6,5,1,517,G,1073.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
440588,PromoA,Americas,0.0,Wellness,23.0,0.0,8,173,0,1052,0,4819,1,206,TravelAgent,Young,Friend,0,2024,7,3,0,557,F,1410.0,P,1,2.1972245773362196,5.159055299214529,0.0,6.959398512133975,0.0,1233,7.1180162044653335,3,0,0,0
913820,PromoA,Americas,1.0,Relaxation,16.0,0.0,0,0,0,0,0,8937,2,83,Corporate,Minor,TripAdvisor,0,2024,12,1,0,716,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
805152,,Americas,0.0,Relaxation,,0.0,2,850,18,2,0,1968,5,183,Corporate,,Friend,0,2024,1,4,0,383,F,163.0,S,0,1.0986122886681098,6.7464121285733745,2.9444389791664403,1.0986122886681098,0.0,872,6.771935555839602,4,1,0,0
841164,,Americas,,Relaxation,36.0,0.0,0,3011,0,0,98,9606,5,218,TravelAgent,Middle,Twitter,1,2024,11,0,0,687,,,,1,0.0,8.010359588919783,0.0,0.0,4.59511985013459,3109,8.04237800517328,2,1,0,1
662208,,Americas,1.0,Adventure,48.0,0.0,0,0,0,0,0,3066,2,31,Phone,Senior,Google,1,2024,7,5,1,552,G,492.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
118676,,Europe,0.0,Relaxation,30.0,,0,310,335,143,764,9707,1,233,Website,Young,YouTube,1,2023,12,5,1,349,C,210.0,P,1,0.0,5.739792912179234,5.817111159963204,4.969813299576001,6.639875833826536,1552,7.347943823148687,4,1,0,0
498567,PromoA,Americas,0.0,Wellness,20.0,0.0,565,0,1,0,2260,1889,3,293,Mobile,Young,Email,0,2023,5,5,1,139,F,675.0,S,1,6.338594078203183,0.0,0.6931471805599453,0.0,7.72356247227797,2826,7.946971357693591,3,0,0,0
274720,PromoB,Europe,1.0,Relaxation,28.0,0.0,0,0,0,0,0,4323,2,202,Mobile,Young,Facebook,1,2024,2,6,1,420,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
391280,,Americas,0.0,Relaxation,1.0,0.0,0,0,0,0,0,4072,1,342,Corporate,Minor,Google,1,2024,6,1,0,520,G,367.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
900633,,Americas,0.0,Adventure,24.0,0.0,0,784,5,0,1,4408,2,213,Website,Young,Facebook,1,2024,12,0,0,708,E,582.0,S,1,0.0,6.665683717782408,1.791759469228055,0.0,0.6931471805599453,790,6.673297967767654,3,1,0,0
745636,PromoB,Americas,0.0,Relaxation,25.0,0.0,0,0,762,0,50,7124,2,293,Corporate,Young,Facebook,0,2023,1,5,1,20,G,539.0,P,1,0.0,0.0,6.637258031284457,0.0,3.9318256327243257,812,6.70073110954781,2,0,0,0
462421,PromoA,AsiaPacific,0.0,Relaxation,32.0,0.0,598,0,138,0,624,7922,5,10,Website,Middle,Yelp,0,2023,12,3,0,361,E,155.0,P,1,6.395261598115449,0.0,4.9344739331306915,0.0,6.437751649736401,1360,7.215975002651466,3,0,0,0
134454,PromoB,Europe,1.0,Relaxation,48.0,0.0,0,0,0,0,0,8165,1,318,TravelAgent,Senior,Facebook,1,2024,8,1,0,590,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
504570,,,1.0,Relaxation,36.0,0.0,0,0,0,0,0,6810,1,229,Mobile,Middle,Facebook,1,2024,8,0,0,582,F,856.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,0
504651,PromoA,Americas,0.0,Relaxation,17.0,0.0,372,0,477,0,0,2581,5,55,Mobile,Minor,Email,0,2024,2,3,0,417,G,756.0,P,1,5.921578419643816,0.0,6.169610732491456,0.0,0.0,849,6.745236349484363,2,0,0,0
859543,PromoB,Europe,1.0,Relaxation,27.0,0.0,0,0,0,0,0,6855,2,69,Mobile,Young,Facebook,1,2023,7,5,1,202,C,131.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
960411,PromoA,Americas,0.0,Relaxation,,0.0,714,194,4,49,11,7583,4,364,Phone,Young,Email,0,2024,6,0,0,526,F,764.0,S,0,6.5722825426940075,5.272999558563747,1.6094379124341003,3.912023005428146,2.4849066497880004,972,6.880384082186005,5,0,0,0
247308,PromoB,Americas,0.0,Relaxation,18.0,0.0,0,44,0,795,69,2207,5,165,Website,Minor,Radio,0,2024,7,0,0,568,G,1331.0,S,1,0.0,3.8066624897703196,0.0,6.679599185844383,4.248495242049359,908,6.812345094177479,3,0,0,0
459275,,Americas,0.0,Relaxation,23.0,0.0,1277,84,0,240,598,3110,5,315,Phone,Young,Instagram,1,2024,1,4,0,383,F,861.0,P,1,7.15305163493748,4.442651256490317,0.0,5.484796933490655,6.395261598115449,2199,7.696212639346407,4,1,0,0
936451,PromoA,Americas,0.0,Relaxation,15.0,0.0,0,398,0,467,0,659,2,153,Corporate,Minor,Google,0,2024,12,0,0,701,F,689.0,S,1,0.0,5.988961416889864,0.0,6.148468295917647,0.0,865,6.763884908562435,2,0,0,0
245029,PromoA,Americas,0.0,Relaxation,,0.0,11,0,0,839,0,7414,4,133,Mobile,Young,Instagram,0,2023,6,6,1,154,G,1369.0,S,0,2.4849066497880004,0.0,0.0,6.733401891837359,0.0,850,6.7464121285733745,2,0,0,0
695078,,Americas,0.0,Relaxation,7.0,0.0,0,0,0,0,0,6432,3,118,Phone,Minor,Google,1,2024,1,0,0,386,G,785.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
157521,,AsiaPacific,0.0,,62.0,0.0,100,0,38,1211,0,763,4,313,Phone,Elderly,Email,0,2024,12,5,1,706,F,1523.0,S,1,4.61512051684126,0.0,3.6635616461296463,7.10002716662926,0.0,1349,7.2078598714324755,3,1,0,0
526570,,Americas,0.0,Relaxation,14.0,0.0,16,0,0,712,149,7257,1,300,TravelAgent,Minor,Instagram,0,2024,1,1,0,373,F,407.0,P,1,2.833213344056216,0.0,0.0,6.569481420414296,5.0106352940962555,877,6.777646593635117,3,1,0,0
215422,PromoB,AsiaPacific,0.0,Relaxation,,0.0,0,0,0,0,0,4887,4,233,TravelAgent,,Yelp,1,2024,12,5,1,720,F,981.0,P,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
704277,,Americas,1.0,Adventure,15.0,0.0,0,0,0,0,0,446,4,361,Phone,Minor,Billboard,1,2024,6,5,1,531,G,59.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
704339,,AsiaPacific,,Relaxation,26.0,0.0,0,0,0,0,0,4728,3,20,Website,Young,TikTok,1,2024,5,0,0,505,F,24.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,1
169696,PromoA,Americas,1.0,Relaxation,21.0,0.0,0,0,0,0,0,7795,1,49,TravelAgent,Young,Facebook,0,2023,8,0,0,232,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
804544,,Europe,0.0,Relaxation,2.0,0.0,0,0,0,0,0,5418,4,353,Phone,Minor,Facebook,1,2024,3,1,0,450,C,14.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
813604,PromoA,Americas,0.0,Wellness,35.0,0.0,22,0,1179,0,33,9134,2,207,TravelAgent,Middle,Google,0,2023,1,5,1,20,F,1310.0,S,1,3.1354942159291497,0.0,7.07326971745971,0.0,3.5263605246161616,1234,7.118826249062078,3,0,0,0
421157,,Americas,1.0,Wellness,38.0,0.0,0,0,0,0,0,4861,2,227,Corporate,Middle,Email,0,2023,12,3,0,347,G,167.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
365671,,Europe,0.0,Adventure,45.0,0.0,0,313,1791,414,1675,5523,5,131,Website,Middle,LinkedIn,0,2024,2,0,0,407,C,209.0,P,1,0.0,5.749392985908253,7.491087593534876,6.028278520230698,7.424165281042028,4193,8.341410211461865,4,1,0,0
438591,PromoB,Europe,0.0,Relaxation,,0.0,0,385,0,726,813,2850,1,353,Corporate,,Friend,0,2024,2,0,0,421,E,450.0,P,0,0.0,5.955837369464831,0.0,6.588926477533519,6.70196036600254,1924,7.562681246721884,3,0,0,0
377200,PromoB,AsiaPacific,0.0,Relaxation,32.0,0.0,288,0,592,670,40,2901,2,245,Corporate,Middle,Friend,0,2024,12,4,0,719,E,459.0,P,1,5.666426688112432,0.0,6.385194398997726,6.508769136971682,3.713572066704308,1590,7.372118028337787,4,0,0,0
195726,,Americas,0.0,Relaxation,38.0,0.0,622,1319,42,1,444,3887,4,74,Phone,Middle,Facebook,0,2024,10,6,1,658,F,1387.0,S,1,6.434546518787453,7.1853870155804165,3.7612001156935624,0.6931471805599453,6.09807428216624,2428,7.795234929002173,5,1,0,0
145459,,Americas,0.0,Relaxation,18.0,0.0,0,732,2,13,47,3142,4,250,Corporate,Minor,Instagram,1,2024,7,5,1,573,F,1561.0,P,1,0.0,6.597145701886651,1.0986122886681098,2.6390573296152584,3.871201010907891,794,6.678342114654332,4,1,0,0
995926,,Americas,0.0,Relaxation,47.0,0.0,0,0,880,0,2,9204,5,46,Website,Senior,Friend,1,2024,6,6,1,539,G,357.0,S,1,0.0,0.0,6.78105762593618,0.0,1.0986122886681098,882,6.78332520060396,2,1,0,0
760803,PromoB,Americas,0.0,Relaxation,,0.0,0,0,0,45,3372,8520,2,308,Website,Middle,Facebook,0,2024,1,0,0,365,F,1616.0,P,0,0.0,0.0,0.0,3.828641396489095,8.12355783506165,3417,8.136810863675537,2,0,0,0
708585,PromoA,AsiaPacific,0.0,Relaxation,17.0,0.0,0,0,0,0,0,7120,2,211,TravelAgent,Minor,Yelp,0,2024,12,1,0,702,E,530.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
710084,,Americas,1.0,Relaxation,28.0,0.0,0,0,0,0,0,8156,5,354,Phone,Young,Friend,0,2023,2,2,0,31,G,510.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
